959	3553.43	76.56
960	3558.73	76.68
961	3564.02	76.79
962	3569.32	76.90
963	3574.61	77.02
964	3579.90	77.13
965	3585.20	77.25
966	3590.49	75.22
967	3595.78	75.33
968	3601.07	75.44
969	3606.37	75.55
970	3611.66	75.66
971	3616.95	75.77
972	3622.24	75.88
973	3627.53	75.99
974	3632.82	76.10
975	3638.11	76.21
976	3643.40	76.32
977	3648.69	76.44
978	3653.98	76.55
979	3659.27	76.66
980	3664.56	76.77
981	3669.85	76.88
982	3675.14	76.99
983	3680.43	77.10
984	3685.71	77.21
985	3691.00	75.24
986	3696.29	75.34
987	3701.58	75.45
988	3706.86	75.56
989	3712.15	75.67
990	3717.43	75.78
991	3722.72	75.88
992	3728.00	75.99
993	3733.29	76.10
994	3738.57	76.21
995	3743.85	76.31
996	3749.14	76.42
997	3754.42	76.53
998	3759.70	76.64
999	3764.98	76.75
1000	3770.26	76.85
1001	3775.55	76.96
1002	3780.83	77.07
1003	3786.11	77.18
1004	3791.39	75.25
1005	3796.67	75.36
1006	3801.94	75.46
1007	3807.22	75.57
1008	3812.50	75.67
1009	3817.78	75.78
1010	3823.05	75.88
1011	3828.33	75.99
1012	3833.61	76.09
1013	3838.88	76.20
1014	3844.16	76.30
1015	3849.43	76.40
1016	3854.70	76.51
1017	3859.98	76.61
1018	3865.25	76.72
1019	3870.52	76.82
1020	3875.79	76.93
1021	3881.07	75.06
1022	3886.34	75.16
1023	3891.61	75.27
1024	3896.88	75.37
1025	3902.14	75.47
1026	3907.41	75.57
1027	3912.68	75.67
1028	3917.95	75.77
1029	3923.21	75.88
1030	3928.48	75.98
1031	3933.75	76.08
1032	3939.01	76.18
1033	3944.27	76.28
1034	3949.54	76.39
1035	3954.80	76.49
1036	3960.06	76.59
1037	3965.32	76.69
1038	3970.59	76.79
1039	3975.85	76.89
1040	3981.11	77.00
1041	3986.36	77.10
1042	3991.62	77.20
1043	3996.88	75.37
1044	4002.14	75.47
1045	4007.39	75.57
1046	4012.65	75.67
1047	4017.90	75.77
1048	4023.16	75.87
1049	4028.41	75.97
1050	4033.66	76.07
1051	4038.92	76.17
1052	4044.17	76.27
1053	4049.42	76.36
1054	4054.67	76.46
1055	4059.92	76.56
1056	4065.16	76.66
1057	4070.41	76.76
1058	4075.66	76.86
1059	4080.90	76.96
1060	4086.15	75.18
1061	4091.39	75.28
1062	4096.64	75.37
1063	4101.88	75.47
1064	4107.12	75.57
1065	4112.36	75.66
1066	4117.60	75.76
1067	4122.84	75.86
1068	4128.08	75.95
1069	4133.31	76.05
1070	4138.55	76.15
1071	4143.79	76.24
1072	4149.02	76.34
1073	4154.25	76.44
1074	4159.49	76.53
