File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Pumalan2\PumalanProtocol.cs,1096,846,596,101,211,1,39,267,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Pumalan2\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.PumalanRelay\Controller.cs,21,18,12,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.PumalanRelay\PumalanProtocol.cs,1255,968,662,118,222,1,65,326,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.PumalanRelay\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\AlertReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\AlertReport.Designer.cs,242,184,160,0,3,0,55,43,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReport.Designer.cs,247,181,159,0,2,0,64,46,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\DeliveryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\DeliveryReport.Designer.cs,899,715,649,0,3,0,181,85,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\InvoiceReport.cs,36,27,21,0,3,0,6,15,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\InvoiceReport.Designer.cs,717,564,510,0,2,0,151,75,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\InvoiceThermal.cs,168,130,82,24,13,2,25,93,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\InvoiceThermal.Designer.cs,821,653,594,0,2,0,166,80,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\InvoiceTraderReport.cs,40,27,21,0,4,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\InvoiceTraderReport.Designer.cs,996,786,709,0,2,0,208,94,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\LiterCheckReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\LiterCheckReport.Designer.cs,634,504,458,0,3,0,127,67,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\NozzleTotalsReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\NozzleTotalsReport.Designer.cs,414,320,287,0,3,0,91,55,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ReportHeader.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ReportHeader.Designer.cs,323,247,216,0,3,0,73,49,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ReportViewer.cs,21,19,13,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ReportViewer.Designer.cs,69,42,30,1,7,0,20,57,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ReportViewerForm.cs,584,449,334,13,129,2,6,26,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ReportViewerForm.Designer.cs,106,79,64,1,7,0,20,56,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SaleReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SaleReport.Designer.cs,552,429,389,0,2,0,121,65,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SaleReportDispenser.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SaleReportDispenser.Designer.cs,716,574,525,0,3,0,139,71,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SaleReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SaleReportFuelType.Designer.cs,505,402,365,0,3,0,100,58,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SelectBalanceForm.cs,66,53,39,2,13,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SelectBalanceForm.Designer.cs,215,162,149,1,6,0,47,65,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SelectFromToForm.cs,59,53,33,2,6,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SelectFromToForm.Designer.cs,147,106,94,1,6,0,35,61,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SelectShift.cs,66,53,39,2,13,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\SelectShift.Designer.cs,224,171,157,1,6,0,47,65,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ShiftReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ShiftReport.Designer.cs,320,242,217,0,2,0,76,50,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ShiftReportDispenser.cs,42,27,15,3,5,0,10,30,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ShiftReportDispenser.Designer.cs,603,479,436,0,3,0,121,65,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ShiftReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ShiftReportFuelType.Designer.cs,442,351,318,0,3,0,88,54,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ShilftLiterCheck.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\ShilftLiterCheck.Designer.cs,627,497,451,0,3,0,127,67,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TankFillingReport.Designer.cs,1088,895,828,0,3,0,190,88,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TankFillingThermal.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TankFillingThermal.Designer.cs,614,469,415,0,3,0,142,72,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TankStausReport.cs,51,38,22,6,4,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TankStausReport.Designer.cs,418,324,287,0,3,0,91,55,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TitrimetryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TitrimetryReport.Designer.cs,336,257,225,0,3,0,76,50,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TransactionReport.cs,35,26,20,0,3,0,6,15,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\TransactionReport.Designer.cs,847,672,606,0,3,0,172,82,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\BalanceDS.cs,12,9,3,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\BalanceDS.Designer.cs,4088,3561,1949,358,471,1,56,161,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\BalanceLoad.cs,133,114,90,9,19,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.Designer.cs,328,252,223,0,3,0,73,49,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.Designer.cs,654,515,467,0,3,0,136,70,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\TankBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\TankBalanceReport.Designer.cs,774,617,563,0,3,0,154,76,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.Designer.cs,308,239,214,0,2,0,67,47,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\IncoiceReportShort.cs,114,85,53,12,17,2,12,52,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\IncoiceReportShort.Designer.cs,1366,1120,1020,0,2,0,244,106,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoicePerDayReport.cs,39,26,20,0,4,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoicePerDayReport.Designer.cs,1058,841,762,0,3,0,214,96,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoicePeriodFuelSum.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoicePeriodFuelSum.Designer.cs,454,375,341,0,3,0,76,50,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoicePeriodInvoiceTypeSum.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoicePeriodInvoiceTypeSum.Designer.cs,417,347,318,0,3,0,67,47,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoiceReport.cs,30,16,10,0,2,0,12,40,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoiceReport.Designer.cs,1271,1013,914,0,2,0,256,110,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoiceReportNarrow.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\InvoiceReportNarrow.Designer.cs,795,633,578,0,2,0,160,78,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Invoices\TankFillingReport.Designer.cs,552,431,388,0,3,0,118,64,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Properties\Resources.Designer.cs,74,39,21,4,10,1,25,132,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Reports\Properties\Settings.Designer.cs,49,33,12,3,8,1,8,30,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.RFID\Communication.cs,200,159,86,10,27,9,14,50,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.RFID\Enumarators.cs,16,14,7,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.RFID\Events.cs,27,23,15,0,4,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.RFID\Logger.cs,26,24,17,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.RFID\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.RFID\Properties\Settings.Designer.cs,27,13,6,1,6,1,8,30,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Schwelm\Controller.cs,18,16,10,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Schwelm\SchwelmProtocol .cs,860,690,424,122,95,15,75,330,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Schwelm\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItaliana\ATGProbe.cs,101,61,37,7,7,0,33,99,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItaliana\Connector.cs,219,191,122,29,20,0,8,19,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItaliana\Controller.cs,261,209,118,16,52,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItaliana\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaL\ATGProbe.cs,101,61,37,7,7,0,33,99,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaL\Connector.cs,259,187,119,25,28,0,44,147,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaL\Controller.cs,259,209,118,16,50,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaL\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaLOng\ATGProbe.cs,101,61,37,7,7,0,33,99,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaLOng\Connector.cs,259,187,119,25,28,0,44,147,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaLOng\Controller.cs,240,193,110,16,47,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaLOng\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaXMT\ATGProbe.cs,101,61,37,7,7,0,33,99,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaXMT\Connector.cs,219,192,120,27,21,0,6,13,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaXMT\Controller.cs,260,210,119,18,50,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.StartItalianaXMT\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Tank\DeliveryHandler.cs,46,39,22,4,7,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Tank\TankWorkFlow.cs,865,507,324,109,107,1,251,879,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Tank\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Teosis\TeosisConnector.cs,102,78,45,3,13,1,11,35,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Teosis\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.UniversalPump\Controller.cs,17,15,9,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.UniversalPump\ControllerDescription.cs,317,40,9,0,62,0,215,581,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.UniversalPump\UniversalProtocol.cs,93,77,44,2,16,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.UniversalPump\XmlDescriptor.cs,801,656,295,72,117,0,28,56,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.UniversalPump\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLS\ATGProbe.cs,107,88,54,6,19,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLS\Connector.cs,227,178,109,18,28,0,21,60,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLS\Controller.cs,238,204,115,13,34,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLS\Logger.cs,22,19,11,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLS\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLS\Protocol\Commands.cs,42,34,23,4,8,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLSIB\ATGProbe.cs,107,88,54,6,19,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLSIB\Connector.cs,231,182,113,18,28,0,21,60,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLSIB\Controller.cs,236,204,115,13,32,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLSIB\Logger.cs,22,19,11,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLSIB\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VeederRootTLSIB\Protocol\Commands.cs,42,34,23,4,8,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\Class1.cs,12,10,6,0,2,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\VirtualAlarm.cs,140,86,50,5,14,0,40,66,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\VirtualDevice.cs,177,161,90,16,16,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\VirtualDispenser.cs,233,213,132,15,20,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\VirtualFleetDispenser.cs,95,79,43,13,16,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\VirtualNozzle.cs,174,152,88,8,16,0,6,10,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\VirtualTank.cs,419,359,229,60,46,0,14,62,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\VirtualTitrimetryLevel.cs,24,21,15,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.VirtualDevices\Properties\Resources.Designer.cs,172,93,53,15,21,1,58,300,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDart\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDart\WayneDartProtocol.cs,939,708,443,106,194,8,37,285,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDart\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDartV1\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDartV1\WayneDartV1Protocol.cs,1182,909,556,180,182,1,91,494,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDartV1\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDartV2\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDartV2\WayneDartV2Protocol.cs,1124,838,521,162,188,1,98,535,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDartV2\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDL\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDL\WayneDLProtocol.cs,531,418,261,66,79,1,34,112,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneDL\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneSU\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneSU\WayneSUProtocol.cs,702,572,370,77,71,0,59,275,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.WayneSU\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Crypto.cs,173,139,86,12,9,0,25,141,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\MainForm.cs,1724,1142,730,140,166,2,416,1288,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\MainForm.Designer.cs,560,439,427,1,8,0,113,84,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Program.cs,249,183,112,20,29,1,37,160,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Properties\Resources.Designer.cs,2168,1026,654,181,187,1,955,3996,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Properties\Settings.Designer.cs,120,96,36,11,16,1,8,30,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Service References\SmsService\Reference.cs,1338,1114,573,139,216,1,8,30,0,1
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\AlertHandler.cs,834,679,424,103,61,4,94,390,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\ControllerThread.cs,1289,894,504,137,138,3,257,868,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\DirectPrinter.cs,106,67,37,1,24,0,15,76,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\EuromatTransmitter.cs,133,99,66,8,21,0,13,76,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\ExcelTextStripper.cs,95,73,45,9,17,0,5,27,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\FleetManagmentThread.cs,133,118,74,14,15,0,0,0,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\MailSender.cs,173,142,88,14,18,0,13,47,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\OTPConsoleController.cs,582,286,180,35,48,0,248,757,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\PrintAgent.cs,2326,1738,1187,169,296,5,292,942,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\PrintHandler.cs,359,296,224,35,50,1,13,51,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\RichTextStripper.cs,224,203,99,14,13,7,8,63,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\SendAlertsThread.cs,1375,1001,665,134,120,1,254,1338,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\TankCheckThread.cs,83,73,47,5,7,0,3,12,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\Threads\ThreadController.cs,1874,1104,733,138,193,7,577,2226,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\UI\Catalogs\AlertGrid.cs,322,234,140,31,26,0,62,169,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\UI\Catalogs\AlertGrid.Designer.cs,172,130,118,1,7,0,35,62,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\UI\Catalogs\DispenserGrid.cs,283,193,125,22,37,2,53,160,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\UI\Catalogs\DispenserGrid.Designer.cs,304,241,225,1,7,0,56,69,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\UI\Catalogs\ReportGrid.cs,840,148,115,1,151,0,541,1518,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\UI\Catalogs\ReportGrid.Designer.cs,380,290,278,1,7,0,83,78,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\UI\Catalogs\SettingsGrid.cs,265,219,134,9,34,0,12,33,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\UI\Catalogs\SettingsGrid.Designer.cs,545,446,434,1,7,0,92,81,0,0
D:\DEV\Exedron\ASFuelControl.Windows.45\ASFuelControl.Windows\UI\Catalogs\Statistics.cs,132,107,75,6,25,0,0,0,0,0
