File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SaleReportDispenser.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SaleReportDispenser.Designer.cs,716,574,525,0,3,0,139,71,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SaleReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SaleReportFuelType.Designer.cs,505,402,365,0,3,0,100,58,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SelectBalanceForm.cs,66,53,39,2,13,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SelectBalanceForm.Designer.cs,215,162,149,1,6,0,47,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SelectFromToForm.cs,59,53,33,2,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SelectFromToForm.Designer.cs,147,106,94,1,6,0,35,61,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SelectShift.cs,66,53,39,2,13,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\SelectShift.Designer.cs,224,171,157,1,6,0,47,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\ShiftReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\ShiftReport.Designer.cs,320,242,217,0,2,0,76,50,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\ShiftReportDispenser.cs,42,27,15,3,5,0,10,30,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\ShiftReportDispenser.Designer.cs,603,479,436,0,3,0,121,65,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\ShiftReportFuelType.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\ShiftReportFuelType.Designer.cs,442,351,318,0,3,0,88,54,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\ShilftLiterCheck.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\ShilftLiterCheck.Designer.cs,627,497,451,0,3,0,127,67,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TankFillingReport.Designer.cs,1088,895,828,0,3,0,190,88,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TankFillingThermal.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TankFillingThermal.Designer.cs,614,469,415,0,3,0,142,72,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TankStausReport.cs,51,38,22,6,4,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TankStausReport.Designer.cs,418,324,287,0,3,0,91,55,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TitrimetryReport.cs,27,17,11,0,1,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TitrimetryReport.Designer.cs,336,257,225,0,3,0,76,50,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TransactionReport.cs,35,26,20,0,3,0,6,15,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\TransactionReport.Designer.cs,847,672,606,0,3,0,172,82,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\BalanceDS.cs,10,7,3,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\BalanceDS.Designer.cs,4088,3561,1949,358,471,1,56,161,0,1
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\BalanceLoad.cs,133,114,90,9,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\DivergenceBalanceReport.Designer.cs,328,252,223,0,3,0,73,49,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\PumpBalanceReport.Designer.cs,654,515,467,0,3,0,136,70,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\TankBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\TankBalanceReport.Designer.cs,774,617,563,0,3,0,154,76,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\BalanceReports\TankFillingBalanceReport.Designer.cs,308,239,214,0,2,0,67,47,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\IncoiceReportShort.cs,113,84,52,12,17,2,12,52,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\IncoiceReportShort.Designer.cs,1351,1107,1008,0,3,0,241,105,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\InvoicePerDayReport.cs,39,26,20,0,4,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\InvoicePerDayReport.Designer.cs,1058,841,762,0,3,0,214,96,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\InvoicePeriodFuelSum.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\InvoicePeriodFuelSum.Designer.cs,454,375,341,0,3,0,76,50,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\InvoicePeriodInvoiceTypeSum.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\InvoicePeriodInvoiceTypeSum.Designer.cs,417,347,318,0,3,0,67,47,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\InvoiceReport.cs,30,16,10,0,2,0,12,40,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\InvoiceReport.Designer.cs,1194,947,863,0,3,0,244,106,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\TankFillingReport.cs,27,16,10,0,2,0,9,23,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Invoices\TankFillingReport.Designer.cs,552,431,388,0,3,0,118,64,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Properties\Resources.Designer.cs,74,39,21,4,10,1,25,132,0,1
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Reports\Properties\Settings.Designer.cs,49,33,12,3,8,1,8,30,0,1
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Schwelm\Controller.cs,18,16,10,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Schwelm\SchwelmProtocol .cs,852,699,428,122,94,15,59,287,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Schwelm\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.StartItaliana\ATGProbe.cs,101,61,37,7,7,0,33,99,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.StartItaliana\Connector.cs,200,174,112,28,19,0,7,13,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.StartItaliana\Controller.cs,240,193,110,16,47,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.StartItaliana\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Tank\DeliveryHandler.cs,46,39,22,4,7,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Tank\TankWorkFlow.cs,826,472,301,100,104,1,250,875,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Tank\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Teosis\TeosisConnector.cs,102,78,45,3,13,1,11,35,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Teosis\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.UniversalPump\Controller.cs,17,15,9,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.UniversalPump\ControllerDescription.cs,317,40,9,0,62,0,215,581,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.UniversalPump\UniversalProtocol.cs,93,77,44,2,16,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.UniversalPump\XmlDescriptor.cs,801,656,295,72,117,0,28,56,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.UniversalPump\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VeederRootTLS\ATGProbe.cs,107,88,54,6,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VeederRootTLS\Connector.cs,227,199,121,21,28,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VeederRootTLS\Controller.cs,219,188,107,13,31,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VeederRootTLS\Logger.cs,22,19,11,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VeederRootTLS\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VeederRootTLS\Protocol\Commands.cs,42,34,23,4,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VirtualDevices\Class1.cs,12,10,6,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VirtualDevices\VirtualAlarm.cs,134,79,46,4,15,0,40,66,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VirtualDevices\VirtualDevice.cs,177,161,90,16,16,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VirtualDevices\VirtualDispenser.cs,213,190,117,12,23,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VirtualDevices\VirtualNozzle.cs,150,135,79,4,14,0,1,3,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VirtualDevices\VirtualTank.cs,403,344,220,58,45,0,14,62,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VirtualDevices\VirtualTitrimetryLevel.cs,24,21,15,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VirtualDevices\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.VirtualDevices\Properties\Resources.Designer.cs,172,93,53,15,21,1,58,300,0,1
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDart\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDart\WayneDartProtocol.cs,939,708,443,106,194,8,37,285,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDart\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDartV1\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDartV1\WayneDartV1Protocol.cs,1121,858,505,145,177,1,86,476,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDartV1\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDartV2\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDartV2\WayneDartV2Protocol.cs,1116,834,518,162,188,1,94,520,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDartV2\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDL\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDL\WayneDLProtocol.cs,524,427,265,66,79,1,18,70,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneDL\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneSU\Controller.cs,19,16,10,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneSU\WayneSUProtocol.cs,664,544,347,75,64,1,56,356,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.WayneSU\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Crypto.cs,173,139,86,12,9,0,25,141,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\MainForm.cs,1203,859,538,114,108,0,236,774,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\MainForm.Designer.cs,548,427,415,1,8,0,113,84,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Program.cs,250,182,111,20,31,1,37,160,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\bin\Debug\Version 1.3\UpdateDatabase1.sql,42,33,0,0,9,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\bin\Debug\Version 1.3\UpdateDatabase2.sql,45,37,0,0,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\bin\Debug\Version 1.3\UpdateDatabase3.sql,71,60,0,0,11,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\CreateDatabase.sql,2008,1882,0,0,15,0,111,999,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase1.sql,42,33,0,0,9,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase10.sql,25,20,0,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase11.sql,7,5,0,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase12.sql,37,32,0,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase13.sql,116,97,0,0,19,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase14.sql,26,22,0,0,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase15.sql,14,11,0,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase16.sql,4,3,0,0,1,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase17.sql,14,11,0,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase18.sql,136,110,0,0,26,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase19.sql,14,10,0,0,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase2.sql,45,37,0,0,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase20.sql,14,11,0,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase21.sql,45,43,0,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase22.sql,12,10,0,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase23.sql,3,2,0,0,1,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase24.sql,27,18,0,0,9,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase25.sql,6,5,0,0,1,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase26.sql,4,2,0,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase27.sql,50,33,0,0,17,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase28.sql,3,2,0,0,1,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase3.sql,71,60,0,0,11,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase4.sql,11,9,0,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase5.sql,8,5,0,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase6.sql,21,14,0,0,7,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase7.sql,29,21,0,0,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase8.sql,5,3,0,0,2,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\DBScripts\UpdateDatabase9.sql,15,10,0,0,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Properties\AssemblyInfo.cs,37,15,3,0,5,0,17,120,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Properties\Resources.Designer.cs,1904,918,584,162,168,1,818,3456,0,1
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Properties\Settings.Designer.cs,84,64,24,7,12,1,8,30,0,1
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Service References\SmsService\Reference.cs,1338,1114,573,139,216,1,8,30,0,1
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\AlertHandler.cs,764,622,389,90,55,5,87,357,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\ControllerThread.cs,1069,740,430,118,106,1,223,775,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\DirectPrinter.cs,93,60,32,0,22,0,11,58,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\EuromatTransmitter.cs,126,93,65,8,20,0,13,76,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\ExcelTextStripper.cs,95,73,45,9,17,0,5,27,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\MailSender.cs,173,142,88,14,18,0,13,47,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\PrintAgent.cs,2131,1593,1079,161,275,2,263,845,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\PrintHandler.cs,359,296,224,35,50,1,13,51,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\RichTextStripper.cs,224,203,99,14,13,7,8,63,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\SendAlertsThread.cs,1293,940,620,128,116,1,237,1285,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\Threads\ThreadController.cs,1679,959,637,117,173,6,547,2111,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\DispenserGrid.cs,272,230,146,25,31,3,11,36,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\DispenserGrid.Designer.cs,303,240,224,1,7,0,56,69,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\ReportGrid.cs,840,148,115,1,151,0,541,1518,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\ReportGrid.Designer.cs,380,290,278,1,7,0,83,78,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\SettingsGrid.cs,246,202,127,9,32,0,12,33,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\SettingsGrid.Designer.cs,503,410,398,1,7,0,86,79,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\Statistics.cs,132,107,75,6,25,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\Statistics.Designer.cs,853,730,684,1,7,0,116,88,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\TankGrid.cs,231,196,129,21,33,0,2,8,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Catalogs\TankGrid.Designer.cs,259,199,187,1,7,0,53,68,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\AlarmControl.cs,146,112,74,11,17,0,17,63,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\AlarmControl.Designer.cs,144,102,90,1,7,0,35,61,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\DispenserControl.cs,481,359,212,43,66,3,56,172,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\DispenserControl.Designer.cs,687,540,526,1,7,0,140,97,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\LcdDisplay.cs,66,56,36,0,9,0,1,2,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\LcdDisplay.Designer.cs,61,37,25,1,7,0,17,56,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\LcdUpDown.cs,143,127,76,10,16,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\LcdUpDown.Designer.cs,91,61,49,1,7,0,23,58,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\NozzleControl.cs,93,87,57,5,6,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\NozzleControl.Designer.cs,124,88,76,1,7,0,29,60,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\NozzleFlowControl.cs,50,45,27,2,5,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\NozzleFlowControl.Designer.cs,83,56,44,1,7,0,20,57,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\NozzleInfoControl.cs,27,24,16,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\NozzleInfoControl.Designer.cs,132,91,79,1,9,0,32,61,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\PanelExt.cs,22,19,13,0,3,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\PriceControl.cs,162,140,91,17,22,1,0,7,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\PriceControl.Designer.cs,249,186,171,1,10,0,53,68,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankControl.cs,308,267,165,23,34,1,7,25,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankControl.Designer.cs,345,267,246,1,7,0,71,74,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankControlSmall.cs,33,29,19,0,4,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankControlSmall.Designer.cs,90,60,48,1,7,0,23,58,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankDataControl.cs,57,50,34,0,7,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankDataControl.Designer.cs,46,26,14,1,6,0,14,55,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankGauge.cs,186,140,113,4,44,1,2,26,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankGauge.Designer.cs,48,27,15,1,7,0,14,55,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankLinearGauge.cs,128,105,72,5,23,1,0,2,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\TankLinearGauge.Designer.cs,63,39,27,1,7,0,17,56,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\WaitingClock.cs,59,51,36,4,8,0,0,0,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Controls\WaitingClock.Designer.cs,77,50,38,1,7,0,20,57,0,0
D:\dev\Exedron\ASFuelControl.Windows\ASFuelControl.Windows\UI\Forms\AboutForm.cs,49,41,31,0,8,0,0,0,0,0
